Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
257455,B002TSA91G,A8WEXFRWX1ZHH,"Goldengate ""Goldengate""",0,0,3,1267315200,Nice product - inconvenient bottle,"I normally prefer to use bar soaps in the shower as I find that most gels don't go very far and I end up using half of a bottle of soap in one shower.  However, this soap foams quite a bit and goes really far - one dab will do you, as the old commercial used to say.  The soap is clean, fresh-smelling and works well.  The scent is not overpowering (my other fear about this product before I tried it)... it's subtle and quite nice.<br /><br />Now, for the only downside... the bottle.  The top of the bottle is curved so it's impossible to stand it on the other end. Why, might you ask, would you want to do that.  The bottom of the bottle is where the product comes out.  Picture yourself in the shower... you've just squeezed out some soap and you need both hands to lather up so you want to put it down MOMENTARILY.  If you could rest it on its top (which, since the product comes out on the bottom actually is like the bottom of a normal bottle), you could then easily access more product if you need it.  However, since you can't rest it on the top because the top is curved, you have to close the bottle, turn it upside down, and then put it down, three steps.  If you want more product, you have to pick it up and then open the bottle again.  Sounds like a small detail, but when you're late for work and just trying to get a quick shower, who wants all these acrobatics with a bottle?  Just poor design and not well-thought through but it's a new product on the market and I'm sure they will correct this going forward.<br /><br />I'm sure a marketing person somewhere ""pitched"" the top of the bottle as echoing the shape of the classic Dove soap bar (not to be confused with the chocolate Dove bar...)  and therefore suggested its curve.  Clearly they didn't actually take a shower with this bottle.<br /><br />In summary, excellent product, with packaging that needs a change.  Hope this is helpful!"
469049,B001GCVLU4,A2G9N7HL2R7ZZ1,Christy C. Giesler,1,1,3,1341100800,Cookie Crumbs,"Walkers cookies or biscuits always are five star.<br />However, these arrived broken to bits in spite of being<br />wrapped in bubble wrap.  Good thing I was not planning<br />to serve these to guests!  On the plus side, I actually<br />ordered these because I want the container.  I collect tins,<br />and this one is perfect for storing American style crackers later.<br />Cheers!"
307110,B004HOOZEW,A1PMHZ9AN1EFEI,Jeff Biehle,0,2,3,1296604800,"Eh, they're all right","These almonds aren't bad--better than just eating regular salted almonds.  But I tried the Jalapeno Smokehouse almonds first, and I like those a LOT more than the Wasabi & Soy.  I found that I got a stronger ""kick"" from the horseradish if I sucked on the almond first before eating it."
358694,B003CIBPN8,A1CRIAKXPSIGJN,"BeautyGuru ""Anastacia Beaverhause""",20,23,3,1309478400,Love the product but packaging issues- BECAREFUL!!!,"I'm a total ZICO loyalist and buy at least 6 liters a week. I decided to purchase from Amazon since they deliver and those bottles are heavy to shelp up my stairs. I would give this 5 stars but 3 out of my 6 bottles had cap defects. The caps were starting to separate from the bottle which resulted in leakage and possible contamination.<br /><br />I've seen this in grocery stores as well, so I know it's not an ""Amazon"" issue. :(<br /><br />I notified Zico online- I guess we will see what happens.<br /><br />On a unrelated note.. Amazon you should have a spell check option within the review section..."
467933,B005HUVI0Y,AZJHB1BU40E1Q,Robert Lundgren,0,0,3,1296432000,Caribou: an average cup of coffee.,"The aroma of this blend is sharp and bold, but not as appealing as some of the other varieties ive tried, semi astringent. I brewed this on the 7.25oz setting and found it to be strong and dark enough to use milk and one tsp of sugar.<br />The taste is underwhelming, and seems to be along the lines of an average at best cup of coffee. The taste characteristic is along the lines of walnut and brandy, which is nice but not present enough to make this blend memorable.<br />It is as drinkable as a mild cup of starbucks coffee..."
44177,B0007NOWMM,A1YJ39TEPRLXJE,"Nicky H ""Online shopping maven""",0,0,3,1179619200,Not the best pod!,"I was disappointed by this pod. The coffee is weak.  No real zing to it.  If you like rich, full bodied coffee flavour in your coffee this is not for you.  The vanilla flavour in it is okay but just not enough coffee for me.  I'm sticking to my dark roast pods."
273073,B007PA33NY,A1Q4MNIUESQTBM,John Schultz,0,0,3,1299456000,"It's OK, There are a lot of bold k-cup options. This one is just OK.",We have tried a lot of bold K cups and this one had a flat aftertaste. It did not have that flavor that sticks with you. We prefer Newmans Own Extra bold as our fav Bold offering. But we do have some family members who prefer this one so we get a box about once a year.<br /><br />Vanilla Bean Bam is the best Emeril that we have had. It is very good!
300796,B002R8UANK,A2LB13NU0ORTTF,Lana,1,1,3,1320537600,Too crunchy and big for small dog,"I was looking for a treat to give my chihuahua mix for training. These treats aren't working out too well. They're too big for my dog to easily eat, and really really hard so she has a hard time chewing them. She seems to like the flavor, but I think I'll go back to softer treats that she can quickly consume for training."
62373,B000CQG8KS,AENJWE4QD5R2Y,"Heather ""Lady Heather""",1,1,3,1316044800,"I like this tea, but it does lack something.","I think it's like another reviewer said, it really lacks a good black tea body. I love the intense spiciness, but clove dominates. In fact, the clove is so intense, that it numbs my mouth half way through a cup. I don't mind because it reminds me of when I used to smoke kretek, but others might."
97466,B006W5WDS4,ANMA1H8LGEVBF,"KeithNYC ""KeithInNYC""",1,1,3,1339113600,Good price (w/ S&S); crunchy flakes&low fat. 16.7oz is all cereal & f.dried strwberries. But a little too sweet...,"Guys: Although this doesn't pack the vitamin/mineral punch that Total has, this is a tasty, low fat cereal at a good price. Although it IS a processed food (processed rice, added sugar etc.), I like that it's not just  strawberry ""flavored"" bits or heavy yogurty-covered raisins and such.......it's real freeze-dried strawberries (ok, they're not fresh, but that's not a problem for me...I LOVE dried fruit in my cereal).  It's also a convenient way to get real strawberry taste in my cereal and it stays fresh.  It's one of my go to cereals out there. The only negative is that it's a tiny bit too sweet for me (it looks like they spray a very light sugar coating on the flakes, not like frosted flakes, but still not needed for my taste).<br /><br />It may not beat the sale price of boxed cereal at Costco or a discount supermarket outside NYC, but compared to typical boxed cereal prices in NYC, $3.39 per 16.7 oz box is a very good price (most brand cereal in a non-discount supermarkets here cost about $5.99/box, and they are rarely above 14 oz per box)."
282585,B001EO5WZ4,A3A90CELVLOUP6,"Nanciejeanne ""Enjay""",0,0,3,1318118400,Not my favorite k-cup Earl Grey,"I like Earl Grey...at least I THINK I do as I have always enjoyed the Bergamot orange flavor/aroma of it. This product, however, leans too far in the direction of lemon for me...not enough orange (I like the combination of both.) I don't know if it is simply too much Bergamot for my taste, not enough black tea, or the k-cup is the wrong vehicle for this brand. Then again, maybe it IS the way it is supposed to taste and I have just been acclimated to other brands. I don't use sugar or honey, so it isn't that.<br /><br />Either way, I like the Bigelow brand better(or even the Celestial Seasonings which is further toward the orange side, not exactly Earl Grey-y, but still good.) Twinnings is a fine name in teas, but this particular product isn't MY preference."
3536,B000YPKODY,ABDCYK04CL6O4,MIDNIGHT0521,1,1,3,1323993600,CRACKER JACKS(PACK OF 25),"It wasn't a bad purchase at just $9.99 through Warehouse Deals fulfilled by Amazon and shipped for free, but took 2 stars off because it wasn't a freshness issue but Cracker Jacks® just don't taste the same like when I was a kid back in the 1980's."
549581,B000LKTVCC,A2NJUH5SRDE1DB,L. Joyce,2,5,3,1286409600,Taste good but NOT truly MSG-FREE,"I bought 2 cases of these chips because I heard nothing but great things about this brand and this flavor of chip in particular. However, upon receiving them today, I saw that although they state NO MSG, they DO contain Yeast Extract which acts exactly as MSG does and therefore I cannot eat them. Unfortunately ALL Kettle chips contain this ingredient so I am unable to eat any of them. I don't think I can return them but I got them at a cheap price so I will donate them or see if Amazon can let me return them since the description was a bit misleading. These chips are MUCH healthier than many other brands, so if you are not MSG sensitive, I say dig in!"
568356,B002XO3Q52,A7DMNT5YZ3JV1,RJT,0,0,3,1334534400,Paid too much,"I  paid well over labeled price and the product was not fresh. Stamped date to use by is April 24, and many were smashed. Would not order again. Only bought because my wife likes them and I can't find them in Brevard County Fl."
174691,B007RTR8T8,A2K4HN6EECBNR3,"Jean  Yates ""jean, jewelry designer, book and...",1,1,3,1339459200,Not a Dry Scalp in the House,"I wanted to try as many of the Clean Scalp & Hair Beauty products as possible, and this was the first conditioner I tried. I have raved about the shampoo. Here, we all like it, but this conditioner is way too drying! How odd!<br />I cannot imagine why the company named it Moisturizing Dry Scalp Nourishing Conditioner.<br />It was terrible at doing its job--which would be to moisturize and condition ... unless I messed up, and don't HAVE a dry enough scalp, and therefore shouldn't have been using this product in the first place.<br />I would have given it two stars but I am still puzzled by the name DRY SCALP. Maybe it is my fault!<br /><br />By the way, all three products from this company arrived leaking. Even the last one to arrive, which came packaged differently (in a more protective hard box) was leaking, and the top was popped open. I have never had this experience with any other shipped product from Amazon.<br />The company who makes these products needs to go back to the drawing board on the design of the bottle."
